rq_time,start,end,request_id
302433,43,230,1079037
209475,236,75,854315
338901,75,238,1192848
324577,246,163,1151635
395735,90,114,1319960
331441,246,237,1175884
238507,186,237,947108
327789,90,68,1165015
153036,148,231,761261
168664,151,75,798089
381012,234,237,1250049
241847,230,238,955908
383648,239,163,1265576
390055,68,48,1284283
397898,246,68,1307514
411186,238,236,1357083
238721,161,164,935891
201353,162,234,829672
306402,144,13,1083461
220407,161,236,886362
311473,75,74,1100180
334199,144,13,1174104
330625,163,74,1152446
221648,143,237,885348
83483,186,246,634518
238626,143,166,935853
75314,211,13,600008
406252,144,87,1342132
210547,148,48,851310
79613,170,164,620932
34357,140,237,490318
323439,211,234,1131811
321601,50,142,1127773
208501,114,113,844637
53709,161,234,541448
233558,186,261,920711
195653,162,140,822054
328512,234,233,1157181
312807,237,236,1093961
218010,170,232,870181
131346,237,238,705511
425905,234,162,1411545
243589,249,233,948708
330603,48,137,1152637
74494,230,48,603340
253333,186,48,982729
35989,186,234,494977
287793,238,236,1016467
420208,239,237,1391482
225032,148,224,897344
41943,166,238,512243
37982,90,100,501096
226305,140,42,898407
81492,148,231,616340
32286,48,74,488085
372738,125,249,1233723
244727,230,68,956264
158661,237,236,782025
408484,114,237,1347646
67325,113,88,575476
418609,234,114,1392724
198659,239,100,829988
405768,170,161,1340921
311978,237,114,1094557
391080,113,158,1293343
424763,163,236,1404318
158296,48,68,770726
419628,246,48,1385971
226801,107,186,908124
225480,161,246,894631
208423,100,234,841823
297286,163,246,1051206
79503,186,50,617284
301016,163,140,1062103
297375,163,100,1051943
374693,186,164,1243781
392864,262,75,1303525
240610,162,234,944009
165700,90,107,799988
147437,239,238,738337
97724,144,233,663137
48743,238,246,529260
209203,186,230,852284
151274,116,152,762908
420687,246,107,1384965
302185,236,238,1059090
211141,230,163,854909
306039,48,234,1089302
73941,161,236,602510
241321,161,41,951333
318737,236,238,1119291
255103,107,41,985398
230831,234,68,915649
427613,230,246,1418661
403247,230,163,1339745
317861,148,186,1117017
304336,239,237,1071586
317029,144,170,1114345
122161,186,137,679298
228671,79,4,904166
42146,151,238,510779
249669,231,249,972165
297741,239,50,1051506
135338,143,246,709523
420211,114,107,1394705
410068,163,48,1346717
337482,107,238,1180996
294905,237,186,1034078
400391,48,50,1332424
71019,186,79,586571
381393,141,237,1260202
69483,164,107,585213
382456,141,229,1271497
153185,246,158,761391
402256,234,162,1325115
416378,261,48,1376409
77582,163,143,614331
245915,238,166,970898
424024,90,162,1401482
252366,194,163,982219
399068,161,237,1312093
308051,107,161,1089740
221910,163,230,885413
157127,237,170,769047
123680,141,142,683601
374665,68,100,1239911
225840,234,144,895982
289401,262,261,1026465
258767,186,148,990883
305521,230,170,1073176
399460,231,230,1307494
423974,79,232,1408599
232862,50,48,913065
391274,88,13,1285896
375343,186,246,1245628
304965,142,161,1069218
418633,162,140,1394241
121343,249,211,682587
65556,238,166,576990
397215,12,161,1310631
240348,164,230,938562
396032,246,68,1315543
407074,48,236,1351968
50334,186,234,530861
404303,50,161,1339020
242265,186,13,958152
289194,48,141,1027488
318836,43,162,1116493
412944,151,238,1370583
12727,79,229,473744
250114,231,170,976951
330497,237,75,1165160
337598,142,107,1181434
331450,238,142,1173436
72086,186,79,601626
163971,100,140,789528
215746,234,125,861462
385356,249,236,1280104
154203,186,107,760450
128064,142,164,693523
418923,163,239,1391186
4265,137,68,460922
429543,163,231,1423882
328459,100,238,1159104
391521,239,50,1291143
161355,237,140,778950
7460,238,166,469112
341111,211,79,1199913
392978,161,186,1305320
341861,164,170,1208463
75414,45,125,600800
371525,43,151,1234381
376374,237,162,1239932
325509,162,107,1141706
375730,163,230,1247575
395802,141,170,1298286
315020,163,79,1141930
59529,186,231,553793
254365,163,161,989397
55801,90,143,545500
232845,100,234,911907
232700,231,148,916531
51649,161,68,535611
211702,107,158,857236
66006,231,249,576599
386395,233,234,1272923
417083,13,229,1378282
53924,211,48,548070
418459,239,236,1385112
292102,229,236,1038342
164075,230,68,791401
55505,246,261,545793
285807,142,163,1048007
382554,236,162,1270146
334494,163,239,1172959
46336,236,107,516771
54123,75,239,552233
231202,246,238,919681
161649,209,87,778448
137141,48,246,722063
155041,164,48,776515
385075,249,246,1264455
413496,137,79,1370746
231997,170,114,919955
409501,246,125,1350290
202365,236,75,832188
249966,125,186,978882
134642,79,234,708559
322371,161,141,1136670
423554,107,140,1406595
312145,100,237,1094898
215402,246,100,863430
323830,161,166,1136914
69006,142,238,587496
405841,90,230,1336518
286867,113,230,1020903
242495,234,68,947868
307300,237,239,1082502
318275,24,238,1118126
53733,162,107,534951
329540,48,161,1154715
140622,90,142,734835
335851,161,13,1185723
390075,151,75,1285989
385223,158,230,1275614
300639,100,246,1058909
291487,100,170,1031116
75422,229,107,604301
377729,141,229,1246766
151658,79,114,759362
283460,249,107,1008962
156471,233,140,777184
71900,164,246,591914
319763,88,186,1117396
47700,164,230,532233
366741,41,164,1223082
200704,238,163,830698
71,140,224,452001
289365,229,50,1022937
45090,246,48,512956
153320,162,68,762690
334475,48,234,1175822
50419,79,234,533456
394267,113,233,1298662
1727,48,142,452971
142521,107,137,732743
341982,170,236,1194603
200002,141,170,825275
63529,151,41,562664
216338,262,236,870998
151319,246,249,767051
395096,163,158,1303605
198211,170,141,829526
380997,237,236,1255846
406802,125,79,1351418
239273,161,162,936246
410156,229,234,1354732
222610,229,107,887404
420219,164,90,1394935
59759,13,88,554093
330369,125,113,1155815
262260,48,237,1000384
226203,144,230,892878
320645,211,163,1131037
333828,163,113,1172115
1970,237,50,453914
83505,246,75,635856
335677,13,162,1189363
326743,140,262,1139990
420615,100,68,1385645
374461,262,88,1238928
417658,161,140,1396886
333554,261,249,1170056
163164,239,243,794129
64512,161,48,565391
379267,107,249,1252153
323098,48,140,1127309
45590,249,68,513408
216271,164,161,870984
418791,237,48,1385871
285705,170,246,1015692
239051,234,249,946205
244531,170,164,955579
127061,186,246,698656
219520,262,43,870293
219908,141,229,882173
47068,164,236,522555
376058,100,87,1248644
235467,144,79,922744
389994,236,161,1294006
396589,236,161,1318391
128717,236,114,693663
325335,233,186,1151492
248677,151,166,977738
403188,236,239,1324923
130442,161,186,706082
328640,158,90,1155824
313390,140,151,1108320
161653,236,75,781885
72914,249,148,601863
324472,236,238,1137485
341324,151,43,1202311
199671,43,161,828896
323238,164,230,1132476
228669,142,13,906156
335712,161,144,1181214
119822,50,75,680509
406283,262,75,1332916
157833,142,48,771782
219167,170,163,875603
48898,236,163,530135
66144,229,114,580267
290506,107,87,1022087
150405,141,140,750498
393314,90,229,1298775
7742,79,233,468278
223244,239,43,896525
207388,90,107,850227
13206,164,74,470433
69380,234,231,588735
234731,163,236,928099
259762,87,4,999635
231707,90,238,921207
294272,142,140,1035694
309718,186,161,1094092
4839,186,48,456371
246310,113,209,965729
420111,229,161,1386098
291221,48,161,1028332
328588,236,237,1156452
196658,50,161,822622
377438,249,113,1238457
377218,186,141,1247063
291777,229,140,1042954
422821,239,116,1403337
69649,13,158,589062
9687,151,42,466666
376662,237,162,1243767
386104,164,162,1279909
68336,142,48,584204
149721,211,90,752992
10247,142,116,468155
160711,186,137,781440
377259,137,249,1242038
290968,229,161,1024686
211450,249,164,858168
220604,233,100,884351
622,158,68,454109
164226,164,100,794926
323566,262,75,1129916
422392,161,162,1402333
396049,237,100,1311263
32590,140,162,492233
408186,211,237,1349259
379598,170,186,1255125
378925,162,88,1260755
244598,238,144,953972
229585,113,230,909379
166127,161,164,799023
51541,100,239,534107
135549,162,262,713510
142437,148,224,732447
252642,144,48,985754
348557,237,142,1212263
249134,237,236,979586
48807,143,50,525788
418984,249,13,1392304
416104,164,143,1381497
380089,246,170,1252988
426857,68,137,1415658
298184,163,186,1052777
419971,13,87,1384667
55051,186,87,545853
218416,163,48,870373
134368,48,163,710257
100618,170,68,660459
74579,236,238,603841
317547,161,233,1114034
379146,142,166,1251385
305667,43,163,1072936
76919,142,230,613331
387192,166,246,1276830
321382,141,233,1130895
226365,142,236,896760
328001,13,164,1160389
147639,186,113,754206
210272,162,170,858118
411334,107,234,1367794
159265,164,75,780942
247996,114,75,965657
406266,237,161,1341093
334615,230,262,1174075
50242,48,246,528096
77045,170,230,606648
3691,211,249,456983
320163,239,142,1117231
242122,170,79,986100
72030,230,237,603279
419009,68,90,1389397
293957,164,43,1036263
285798,236,43,1019626
328974,229,43,1158123
55293,229,50,549905
152780,164,237,764290
386058,162,100,1276776
245051,249,144,966889
298808,262,161,1064694
239068,164,229,934382
43962,211,163,515670
83182,43,107,627393
241657,148,48,956756
127226,107,141,696427
46246,137,161,512461
395301,79,137,1295646
424077,107,231,1406394
382134,230,161,1267842
397183,163,186,1307781
140637,107,161,734228
419532,162,238,1387665
113479,75,48,672137
417778,48,186,1395839
427932,238,75,1412107
335420,90,125,1180706
424061,163,238,1406165
304365,140,107,1069076
147513,142,239,742142
239905,161,164,943050
309284,161,170,1082325
54179,43,166,540330
317522,143,43,1124404
424072,230,113,1407868
92776,249,186,653262
381973,231,68,1267051
409805,161,100,1352405
416306,246,186,1382366
419433,48,237,1391675
291814,162,161,1038172
423135,163,239,1408204
373162,125,13,1237143
81997,125,261,617580
250131,236,43,973447
336711,114,162,1190094
142723,239,43,729185
322402,141,237,1128360
326778,237,162,1146365
82298,107,261,615601
303586,170,137,1074533
376954,162,68,1248685
284981,186,230,1012931
6068,148,114,461539
4366,230,75,457567
215110,186,211,868133
412908,68,125,1357604
135709,262,229,712387
321019,234,161,1130287
133079,141,170,701689
202423,141,262,831458
396211,113,170,1312485
338826,144,230,1191834
61649,234,107,572653
238262,170,79,944441
36964,164,113,495829
251425,229,48,978456
326126,170,141,1149988
67905,137,74,583520
158495,262,75,782626
229533,141,229,903296
411666,162,249,1359786
427437,186,234,1420395
44368,125,230,520983
374451,166,151,1247119
220601,262,236,884280
227766,90,170,909840
371890,186,141,1233152
411487,125,79,1358298
417685,234,211,1391706
305499,100,237,1077397
215145,143,239,865810
380662,100,230,1251176
144124,234,142,739588
303410,68,161,1071381
215693,170,234,877704
325225,164,234,1147479
140045,45,90,719865
94155,148,114,654648
411458,239,236,1357618
63502,224,239,563434
287976,233,161,1015098
132568,13,230,699397
41915,230,238,507149
40540,239,142,504318
85663,100,170,632432
399694,233,43,1326203
155677,107,224,773691
417600,234,186,1386721
306281,100,127,1086395
239828,50,151,934336
305964,140,141,1065482
290680,100,164,1031990
373681,90,68,1230773
155683,163,142,771749
213486,234,79,868879
407280,161,162,1355922
416858,68,90,1376834
236186,161,141,930043
378922,163,234,1250278
249923,114,162,977129
284230,43,236,1011497
124707,164,113,686033
308661,141,237,1083786
89712,158,163,638956
205429,166,162,841315
397407,113,144,1316063
126112,68,90,693121
53499,79,170,535720
52745,43,164,539531
415688,79,229,1383876
288255,233,107,1028787
387121,234,114,1273123
393395,229,141,1303767
205640,107,233,845308
331669,164,79,1174389
376848,100,163,1241265
324924,43,249,1140638
78630,236,75,608309
401898,229,236,1323228
296592,234,162,1051035
155673,137,233,770386
237525,236,140,947238
41276,237,88,504786
70239,90,164,595105
375594,140,237,1246366
3,239,48,437137
235480,261,234,931676
292083,68,234,1040927
47797,68,113,524037
422141,142,143,1400200
134685,50,239,711503
167011,152,186,798012
166812,237,236,799507
136390,43,236,710796
668,246,90,454028
338942,137,148,1202041
420769,148,152,1386716
133947,140,237,716427
326230,74,107,1140573
342506,125,231,1210469
396280,68,50,1316746
236933,162,249,928933
166133,113,42,799779
203599,142,246,830965
335601,144,261,1183753
388664,142,186,1277276
87533,237,163,646782
220329,48,237,884409
408814,88,249,1351632
385976,237,161,1276241
425004,239,229,1419763
371881,151,141,1231233
228003,100,170,904715
308543,230,142,1090648
325912,234,100,1145747
298186,137,234,1053471
334940,113,148,1187794
83615,100,163,632512
378986,237,162,1259686
306758,186,68,1083966
417915,237,140,1393410
43398,237,137,519886
149620,249,236,756925
311606,68,237,1091277
162347,230,162,792192
335945,43,234,1183578
373761,87,246,1232798
63706,229,107,571259
290038,230,107,1026784
288801,236,237,1028589
219723,87,144,883570
414163,163,236,1383377
391270,113,249,1289772
332416,239,24,1174925
335923,231,45,1181478
245625,48,152,965642
411914,142,143,1365423
331867,161,141,1171169
338850,48,143,1202755
398714,142,237,1308870
152564,230,186,759811
386082,107,233,1280594
99087,79,45,661143
210338,48,246,851715
206760,114,100,850365
423435,100,262,1408592
397690,162,170,1309952
333259,90,68,1170633
338437,162,90,1202747
303070,211,164,1078168
416974,230,48,1378787
283036,262,74,1011153
223753,211,164,895074
82400,144,237,624751
380340,107,137,1254562
340184,50,246,1192668
225089,163,161,897027
34136,79,162,490396
394183,162,164,1297517
5688,238,166,462553
333798,234,262,1166338
421530,234,13,1409041
240033,239,48,946099
138098,142,230,722757
334050,234,141,1174936
388760,238,239,1280869
298766,42,152,1044203
420812,230,164,1395804
46839,186,161,527271
287541,162,237,1014842
336736,237,141,1179992
398896,107,229,1316078
86739,164,186,638698
384080,68,48,1261775
300714,162,114,1054633
229111,233,237,906539
71299,164,211,591672
399408,170,229,1313222
80586,234,158,621845
174725,43,239,809838
159042,186,233,785101
400721,162,161,1326099
327745,143,238,1162746
383162,170,229,1272052
143921,246,144,728187
318298,234,164,1121919
304710,163,50,1073720
392650,48,246,1304103
409498,79,148,1354453
6097,148,137,455902
327979,209,232,1157941
46895,166,74,524475
299527,238,75,1055883
157928,48,229,769393
169046,142,230,798122
213448,170,148,860655
317211,161,236,1120168
206250,161,186,846123
339743,100,143,1197959
231795,88,100,921428
52514,158,246,540736
379733,48,170,1257616
157116,142,143,773386
239057,161,186,945352
330075,236,229,1155196
205738,107,237,850782
48400,161,79,530821
221408,238,166,886076
416464,164,100,1382687
322617,137,186,1126145
327548,143,48,1149565
320541,113,234,1124852
119518,224,107,681175
235917,236,262,929878
370054,90,163,1224131
63382,229,142,571235
153888,79,229,758968
153374,48,231,765356
238917,141,114,934751
423884,142,90,1405843
52190,246,239,539751
291141,246,68,1025078
86774,68,144,647157
421614,48,50,1409513
66614,234,137,580565
231466,164,161,921993
341115,48,141,1201118
333976,246,68,1168970
236958,161,249,931650
210815,237,161,855784
229459,229,107,906856
149235,161,141,753005
125104,162,68,683097
252206,238,243,983388
150688,158,234,753511
157850,237,141,777439
325247,237,142,1139228
421147,90,116,1384535
312186,211,261,1099179
55548,230,261,549110
55042,148,4,547010
417777,141,140,1394740
162751,141,262,789006
60667,249,68,561170
310857,162,230,1100659
317928,141,237,1117356
323966,75,151,1134767
150336,143,236,752628
8078,100,249,466637
420414,48,74,1390378
144085,186,79,741371
328319,186,249,1152556
334410,239,142,1169365
314006,13,88,1108708
197801,50,90,828263
151548,246,236,761503
310450,141,162,1101518
399561,43,141,1314693
416908,140,236,1375212
64657,229,164,658575
79741,231,249,615429
416527,13,87,1376852
340754,161,236,1196514
404145,231,13,1333264
123231,148,246,689474
307732,143,48,1086850
333251,48,41,1172386
329054,144,231,1161907
233062,43,163,921462
8307,158,125,467909
306558,125,114,1090521
144952,237,68,744696
242703,246,13,948411
418949,68,142,1395175
229929,237,143,903212
394372,161,170,1297600
91466,107,239,651343
327705,163,229,1161308
423062,79,249,1404276
63530,237,236,564427
3937,170,238,458837
239225,230,142,939662
60836,100,13,555708
361341,237,239,1221790
410877,100,74,1361582
239315,237,161,943825
147183,90,107,742368
239390,230,233,942742
337739,231,100,1188492
4373,114,234,462031
308261,238,142,1083221
314929,100,246,1111550
321770,186,143,1136038
140657,261,144,736115
335871,141,186,1178567
60453,170,114,555789
119895,158,12,681125
402363,261,164,1329676
341360,114,48,1200474
7044,48,68,463141
143126,87,13,735957
129870,229,140,699243
151446,239,234,765180
142812,13,45,730343
50359,229,79,524146
244847,141,142,961082
339752,162,262,1195889
313103,161,237,1096908
327774,237,100,1163012
57036,161,246,544730
417789,107,79,1385782
394067,164,107,1307107
385538,237,107,1278780
390173,162,236,1290851
414127,230,186,1377896
298116,114,90,1045387
121144,100,90,677833
315878,43,42,1108205
343077,68,236,1204434
341124,50,230,1197772
291812,163,229,1039054
52550,148,164,539298
220380,262,237,881578
411874,170,140,1369623
306932,231,151,1082826
296366,261,230,1053737
150780,211,107,752779
219409,239,238,873299
407543,164,234,1353032
326758,142,107,1146815
380624,79,68,1251849
243673,162,125,956635
319968,125,163,1117864
143128,141,236,732158
334172,163,162,1173601
238042,230,170,947022
241030,164,233,945719
324112,246,24,1140364
414771,229,113,1372747
50914,88,4,537026
390599,164,231,1290139
160224,90,142,783009
241297,186,142,956572
29392,186,163,486166
164909,246,50,787387
286688,107,141,1015151
48274,163,234,531261
257159,164,163,991021
413075,113,249,1363572
64521,231,137,569443
375323,100,162,1245066
233567,163,50,912288
325006,113,90,1149752
147760,68,234,748337
81327,107,246,622980
81634,249,90,623910
53275,230,186,542193
89483,249,142,639064
326416,107,161,1142469
403707,163,236,1341976
387990,170,164,1273986
330014,239,246,1152842
65858,50,161,576464
158633,142,236,782170
174828,162,87,808588
143726,234,125,733672
290311,186,170,1024474
295543,107,68,1049806
215063,162,161,865014
213790,140,229,865648
391548,162,79,1286206
381081,249,113,1258481
170226,100,142,803843
410769,141,140,1370129
418026,231,87,1388422
204035,161,163,835094
214063,162,234,863701
287855,246,162,1018318
415763,231,90,1373393
402024,186,230,1326944
63722,100,211,572148
227845,43,236,901390
300918,163,209,1060863
286885,148,234,1018739
96632,162,233,658403
398143,239,142,1316579
328479,107,140,1157488
393942,161,237,1302761
398132,237,140,1312810
359576,50,239,1220986
240359,100,114,944708
314145,143,151,1107288
81603,234,107,618492
327915,161,148,1161015
86738,68,246,643238
331736,161,229,1167114
136070,238,151,709364
67677,170,233,581184
83064,158,231,627024
907,48,113,450325
336792,163,90,1190874
339674,238,236,1199278
290295,161,114,1030663
81908,238,68,623372
57838,209,114,559300
12742,114,233,472329
83182,48,68,628995
406483,162,164,1342463
140468,234,164,732317
213993,113,231,864862
64505,231,68,571676
133188,246,50,709145
291266,186,233,1032091
313390,237,161,1107240
141935,144,114,729283
48773,161,163,530586
227306,142,237,907757
137807,141,161,727232
132047,114,144,705244
419376,107,48,1391238
315752,234,90,1108194
301936,162,170,1057226
235274,236,140,926978
238309,114,107,939325
297132,163,186,1047307
332258,113,90,1165430
333469,170,137,1171097
84823,100,68,627034
285570,41,163,1021232
234291,163,143,922486
400511,164,237,1321921
320323,141,262,1118634
294668,161,144,1042639
67122,170,75,584578
312757,43,170,1100681
67596,249,79,584292
207335,239,142,851224
75410,230,41,598096
331351,230,43,1173307
125639,186,13,685791
227566,158,148,911381
407608,162,234,1350744
124448,74,194,687656
288491,236,237,1027810
236138,239,113,926639
10825,87,231,474091
382014,100,230,1262200
52761,164,13,537341
249264,163,140,980487
302817,249,237,1070978
319400,236,79,1118401
330665,162,79,1158233
145019,107,261,742988
4875,68,231,456378
337739,113,68,1180160
295573,230,68,1045977
393469,238,151,1304955
389797,237,158,1287202
395237,236,237,1300972
253102,161,68,984838
206110,79,170,843061
381673,161,237,1271944
242932,142,237,956025
88337,237,239,646368
397394,142,100,1311618
403996,170,114,1337720
246955,161,170,968645
55092,234,90,545413
226257,186,141,900174
385094,239,43,1262306
408788,144,79,1345716
123877,162,239,687228
51998,230,229,536955
402330,239,244,1323964
226772,246,114,891178
297389,162,161,1051103
421034,233,238,1389729
51839,239,142,539982
323931,142,50,1127095
54538,141,142,550420
221954,238,239,888963
385178,75,42,1265795
239203,161,234,935922
429097,48,170,1425317
302514,261,163,1074439
202260,236,239,835077
132272,170,161,706384
212396,140,236,861903
220878,170,233,885369
52640,114,209,536545
219824,24,236,884778
246350,87,233,962281
337603,48,142,1191126
325243,141,100,1142034
334845,48,233,1189525
3964,148,140,460846
131248,114,87,702571
326009,140,141,1150551
252598,141,249,985635
2432,236,74,447577
385370,137,79,1272394
377196,143,236,1240977
299389,186,230,1063610
51802,239,75,539619
375816,79,162,1244347
306745,170,163,1087037
379299,162,186,1257359
370700,143,239,1224993
384933,233,161,1264292
290977,233,163,1028922
74391,163,137,600443
327500,90,261,1147834
316972,48,140,1118298
342694,230,236,1207498
84331,79,87,627855
98468,100,249,661299
406345,161,162,1341041
369179,162,170,1227677
409862,237,162,1356192
373660,230,142,1229784
310302,261,90,1100043
324854,163,186,1139651
405981,230,239,1337300
305750,100,68,1067857
320567,137,186,1120680
80315,79,107,619721
249167,237,140,971049
336326,68,170,1180339
151495,142,143,760903
122965,68,148,688716
198560,48,161,830455
140446,239,142,735663
130098,186,116,705713
237437,230,233,922347
409794,262,236,1348155
288295,186,162,1027602
90958,230,162,650569
55545,233,48,550580
332198,237,238,1170169
224545,68,186,899810
389904,237,161,1292350
325661,125,158,1139185
383038,186,100,1266527
151843,100,224,764747
331413,170,107,1166417
149143,229,262,755197
321476,161,239,1129034
203347,163,162,832690
151027,236,262,752853
93496,79,48,652880
331877,162,142,1173643
131692,238,42,699518
309766,43,236,1097349
149372,43,234,755800
326051,237,140,1137809
388198,164,43,1272932
378370,142,48,1252339
374406,140,236,1241134
90787,238,100,648917
59459,158,170,556899
332783,79,230,1166505
219376,237,236,879684
238981,236,237,938513
38102,79,107,498160
147525,236,75,738720
39454,50,162,501332
402904,161,233,1329086
141175,236,239,734821
302069,229,231,1057595
41937,186,158,508695
326814,107,209,1141289
202868,237,186,840668
408064,143,142,1344470
405690,48,186,1337406
203597,162,161,836216
408643,170,234,1355204
428412,230,231,1428490
390766,162,161,1288643
395572,237,230,1298996
143358,236,141,731221
305431,237,43,1065908
52103,186,142,539441
61510,229,186,573421
430445,161,41,1425159
204003,238,246,839814
353372,144,231,1219178
385966,151,166,1280574
397987,142,143,1317722
429406,230,161,1424699
140445,236,41,737850
42530,236,74,510640
234080,142,246,932264
70851,236,239,585603
30612,186,231,487971
216421,158,125,874998
379728,211,233,1261396
303779,166,140,1071874
197666,140,230,819614
324879,161,236,1138269
137012,43,238,721248
7501,68,13,468360
375303,237,162,1240780
317960,141,237,1115773
374791,143,237,1246860
41918,68,238,503565
393726,163,230,1304434
316689,186,162,1111336
303303,107,162,1066696
318218,162,230,1124392
399245,236,164,1308605
307566,88,140,1080047
306138,237,211,1089406
426668,68,116,1411001
372936,161,231,1237634
240978,163,100,936819
334553,142,151,1169187
226720,164,237,907202
135792,164,230,713370
310209,142,161,1098614
413280,239,142,1362894
413476,162,100,1360874
208981,137,113,856477
293456,142,68,1038782
128541,75,41,698671
428209,163,162,1412063
424054,233,107,1410124
324141,114,113,1143079
385347,186,148,1281088
336070,161,262,1184007
309179,170,236,1083607
47394,230,163,525839
243779,75,236,956651
328109,230,233,1160411
328587,236,151,1158983
221087,125,249,883330
415881,158,141,1375642
83623,48,170,627865
285680,166,163,1020784
331102,164,230,1175405
332400,161,107,1167733
323991,163,161,1128148
152998,163,236,767173
80214,237,249,620407
321379,43,79,1134078
310941,50,68,1093934
86770,148,163,637666
334103,234,233,1170275
243875,68,48,949690
326958,186,43,1137563
393793,233,161,1296485
84286,161,100,633724
12781,148,224,474566
378623,43,142,1258938
313928,137,79,1107110
332940,141,90,1175959
393990,234,237,1303174
384873,229,236,1268207
419588,237,229,1387554
295660,170,125,1045947
254851,158,87,987167
230864,161,236,914259
79355,186,42,618644
304830,249,113,1067653
153612,230,161,763707
411971,238,239,1367804
306622,162,237,1086349
309098,68,13,1086773
214290,142,239,864292
46950,100,237,522419
38441,249,68,499854
237100,158,231,933494
58169,87,163,552700
313135,79,170,1109006
403475,230,162,1341577
404122,249,170,1341371
325597,87,234,1138440
128346,125,246,696805
398966,79,162,1312520
405131,239,161,1339385
111392,238,75,669219
340985,148,170,1198904
157450,68,158,770400
384825,249,113,1270256
429138,230,209,1424637
37451,238,74,500070
407953,166,238,1356855
317615,161,234,1121482
422214,45,79,1402014
246569,170,163,962273
396099,237,142,1313915
50308,142,24,530827
206654,107,100,848857
52017,50,148,538751
422665,230,163,1405636
388722,143,75,1274864
396959,186,161,1307533
415114,137,249,1377195
58353,48,113,560535
225509,164,237,895725
53460,234,114,538865
128107,114,170,696817
135979,142,48,709092
247740,163,148,970197
150694,186,162,757297
63273,211,170,570354
83662,231,161,631418
77038,238,116,610929
373852,100,230,1236709
420974,142,236,1386456
240470,234,90,936551
154061,249,141,766329
383623,113,140,1270368
203892,231,246,834692
163961,90,229,787860
137189,186,107,723037
70745,68,249,589759
146333,249,163,739677
214437,107,13,863467
327974,237,140,1162807
50374,100,45,523393
127952,162,50,694257
386627,261,209,1282291
76906,48,140,606031
209275,230,246,859180
399284,237,161,1317501
79769,148,162,617638
57582,142,161,542823
252847,161,249,988074
165766,186,48,800518
303305,236,43,1067716
385175,231,151,1262395
73141,50,239,598085
306087,100,48,1087875
287813,237,262,1016908
75877,144,186,611265
318031,161,234,1119796
152421,142,163,760825
254466,246,107,989346
57418,234,164,548570
245032,236,162,968333
168781,236,238,800714
390043,141,233,1292173
48531,162,186,526955
235982,164,107,926233
244710,231,68,954670
338032,48,143,1184901
305081,163,170,1077737
326871,170,141,1147349
378147,186,137,1253425
398815,68,211,1317455
198596,161,170,828406
296269,142,237,1046656
394446,43,161,1295943
426295,170,148,1420849
406086,162,163,1333783
220500,142,137,880193
98923,230,116,662273
255395,107,4,981593
342368,162,209,1210889
259142,48,186,992608
252257,262,140,987337
394008,162,186,1306496
216772,161,79,873670
398342,230,141,1316187
232602,170,234,915559
204449,107,162,834194
243588,246,143,955659
374830,239,163,1246745
69758,137,162,593355
104996,68,48,667899
417781,141,236,1391634
85721,48,164,633978
304048,162,137,1074188
305832,141,237,1066098
255527,239,68,991085
323219,161,170,1129149
136156,246,186,712032
300700,163,100,1060437
220751,90,100,888618
326006,140,236,1138913
74753,114,164,628501
304579,140,141,1068422
89289,211,79,645767
154161,43,42,767556
131691,140,170,704207
88045,229,141,643309
390826,163,162,1284232
157095,141,249,772461
413077,140,148,1359345
421460,249,231,1399854
304635,163,12,1068601
75474,79,186,605016
221647,137,224,884325
383465,246,231,1266215
219015,170,229,873065
58986,43,262,557659
301907,170,229,1058214
395635,143,50,1296139
382944,140,237,1265033
85632,41,74,637064
327756,161,100,1149739
132432,161,43,702028
131481,161,50,699212
401372,48,186,1321402
143605,237,161,729930
148834,68,162,749620
307,230,151,447785
400541,238,239,1322456
319065,229,43,1115004
369467,162,170,1228223
78789,234,249,610169
244685,164,113,968760
212712,237,162,867257
61190,148,113,556038
253608,90,236,987934
411870,142,238,1366635
42416,237,162,504963
159736,234,224,780125
126369,161,234,695163
139230,186,229,719416
409901,161,162,1345174
247451,234,246,963159
246952,113,231,966550
374304,237,230,1236602
79621,163,100,622942
254180,79,162,983985
238517,229,88,935713
310223,68,90,1095858
431036,141,233,1426194
376496,163,233,1249134
229544,137,161,903243
391284,237,262,1286095
84557,230,113,631422
37695,50,45,500491
124544,249,50,685725
208432,43,237,849821
289232,163,230,1022185
315429,79,164,1109222
410270,68,230,1347825
289047,238,239,1032525
286107,48,162,1017877
46340,230,233,518483
40044,48,246,510035
300233,48,162,1056882
240142,231,233,937835
394230,161,230,1306417
81701,144,233,620358
33946,246,68,490559
242422,100,151,957919
138989,236,140,719446
46102,87,144,515963
337953,231,125,1186765
66166,141,229,577819
313548,236,163,1108568
155060,151,239,772574
85295,79,246,628224
223486,236,161,893850
384491,170,161,1263780
227651,68,237,903738
369919,239,137,1224825
69639,163,50,590871
377190,114,231,1244893
138782,230,50,721476
328561,107,230,1164903
303698,230,68,1077382
413477,234,231,1364445
226096,233,162,894575
51694,239,170,532806
12807,249,107,474142
391113,140,237,1287196
292653,229,234,1039098
377700,224,88,1239003
137892,234,186,723327
210231,125,234,852097
37491,68,249,501650
419708,230,224,1387213
326974,114,158,1140186
414216,224,161,1380142
149686,246,163,751684
314406,246,230,1108125
328758,141,140,1154351
200679,186,164,829106
396226,164,162,1318416
416987,142,239,1371393
404753,262,141,1340033
